정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
학익사거리,37058,13,572,13,572,0,18
학익사거리,37075,2874,1513,2867,1513,7,141
학익사거리,37077,2098,5868,2093,5868,5,256
학익사거리(동아풍림아파트),37084,10209,4696,10193,4696,16,480
학익사거리(동아풍림아파트),37089,8809,8588,8763,8588,46,561
학익시장,37106,13048,5056,13031,5056,17,584
학익시장,37112,2676,11041,2664,11041,12,442
학익시장(법원검찰청),37080,8864,4109,8829,4109,35,418
학익시장앞,37082,3929,5137,3922,5137,7,292
학익여자고등학교,37140,286,1033,286,1033,0,42
학익여자고등학교,37566,478,825,478,825,0,42
학익풍림아파트,37487,22,2611,22,2611,0,84
한가라지고개,90157,0,1,0,1,0,0
한가라지고개,90158,0,4,0,4,0,0
한가라지입구,90159,12,3,12,3,0,0
한가라지입구,90160,4,3,4,3,0,0
한가람마을우미린.호수이편한세상,80318,1107,3110,1106,3110,1,136
한강센트럴블루힐.모아엘가2차,80375,301,347,301,347,0,20
한국가스공사,39061,807,1005,805,1005,2,58
한국가스공사,89273,201,672,201,672,0,28
한국가스공사,89274,131,492,131,492,0,20
한국가스공사인천지역본부,89114,16,67,16,67,0,2
한국가스공사인천지역본부,89115,59,35,59,35,0,3
한국건설생활환경시험연구원,39312,281,285,268,285,13,18
한국건설생활환경시험연구원,39315,609,2339,600,2339,9,95
한국공항공사,25002,65,1180,65,1180,0,40
한국공항공사,25144,24,21,24,21,0,1
한국국토정보공사인천북부지사,42278,5321,6358,5307,6358,14,376
한국국토정보공사인천북부지사,42280,5802,3476,5792,3476,10,299
한국글로벌셰프고등학교,43246,122,84,122,84,0,6
한국글로벌셰프고등학교,43381,44,60,42,60,2,3
한국단자공업연구소,38763,154,366,154,366,0,16
한국단자공업연구소,38764,43,139,43,139,0,5
한국도심공항터미널,35400,8,66,2,66,6,2
한국도심공항터미널,35408,27,178,27,178,0,6
한국도심공항터미널,35417,88,17,88,17,0,3
한국도심공항터미널앞,35645,40,7,38,7,2,1
한국마쓰이,39055,1008,1260,1008,1260,0,73
한국마쓰이,39057,2748,1658,2748,1658,0,142
한국만화박물관,40583,4968,14096,4954,14096,14,614
한국무역센터.삼성역,23201,1353,13,1353,13,0,44
한국무역센터.삼성역,23251,2980,2880,2980,2880,0,189
한국산업단지공단,39060,687,114,687,114,0,25
한국산업단지공단,39067,38,855,38,855,0,28
한국생산기술연구원,38448,157,436,157,436,0,19
한국생산기술연구원(주조기술센터),42271,405,711,405,711,0,36
한국생산기술연구원(주조기술센터),42719,290,293,290,293,0,18
한국샤프(로얄금속),40600,2578,3553,2575,3553,3,197
한국선교역사기념관,40673,1968,779,1968,779,0,88
한국아파트,37017,2919,8457,2909,8457,10,366
한국아파트,38154,2911,1701,2905,1701,6,148
한국아파트,40714,98,1661,98,1661,0,56
한국아파트,40715,2137,84,2137,84,0,71
한국아파트,40790,14482,14300,14465,14300,17,928
한국아파트,40791,14368,11867,14324,11867,44,846
한국아파트,40792,4011,14067,3985,14067,26,583
한국아파트,40816,10376,9263,10367,9263,9,633
한국아파트,41206,6329,3564,6280,3564,49,319
한국아파트,41208,2162,3935,2104,3935,58,196
한국아파트,80057,2020,46,2020,46,0,66
한국외대송도캠퍼스,38768,0,34,0,34,0,1
한국전력,42947,69,257,69,257,0,10
한국지엠청라주행시험장,89412,1684,1108,1667,1108,17,90
한국지엠청라주행시험장,89413,927,392,924,392,3,42
한국지엠출고문,40560,3681,6166,3675,6166,6,317
한국지엠출고문,40570,4686,3434,4686,3434,0,261
한국콘베어공업,92049,1,0,1,0,0,0
한국타이어인천물류센터,89221,582,990,580,990,2,50
한국타이어인천물류센터,89222,579,779,576,779,3,43
한국특수주물(주),42575,450,284,450,284,0,23
한국폴리텍2대학남인천캠퍼스,37448,828,729,828,729,0,50
한국폴리텍2대학남인천캠퍼스,37450,379,458,379,458,0,27
한남시티플라자,40253,20725,12606,20719,12606,6,1075
한들마을입구(유아교육진흥원),42370,8478,5668,8472,5668,6,456
한들마을입구(유아교육진흥원),42371,2768,4139,2760,4139,8,222
한라비발디,35459,8503,2943,8493,2943,10,369
한라비발디,35460,8533,13392,8531,13392,2,707
한라비발디,89180,2235,1070,2235,1070,0,106
한라비발디,89181,1560,3156,1560,3156,0,152
한라비발디정문,89373,54,1165,54,1165,0,39
한라비발디후문.화성파크드림,35658,519,899,517,899,2,45
한라시멘트,35291,135,435,132,435,3,18
한라아파트,39117,1276,3433,1270,3433,6,151
한라아파트,39118,5140,1369,5100,1369,40,209
한림병원,41130,14576,10737,14576,10737,0,816
한림병원,41131,12124,18195,12124,18195,0,978
한미반도체,42754,537,1302,537,1302,0,59
한미반도체,42755,328,235,328,235,0,18
한빛초교앞,39773,1524,6989,1524,6989,0,274
한빛초교앞,39774,5799,2841,5792,2841,7,278
한사랑어린이집,42461,5,93,5,93,0,3
한성아파트,89020,809,1572,809,1572,0,76
한성자동차학원,42091,830,1684,827,1684,3,81
한수조경,43681,1,14,1,14,0,0
한수조경,43882,0,3,0,3,0,0
한스엔지니어링,42276,323,249,323,249,0,18
한스엔지니어링,42279,536,467,536,467,0,32
한신더휴스카이파크,35654,1186,1160,1185,1160,1,75
한신더휴스카이파크,35655,1742,893,1742,893,0,85
한신더휴어반파크,89521,21,141,21,141,0,5
한신더휴테라스,35761,134,50,133,50,1,5
한신더휴테라스,35762,53,86,53,86,0,4
한신빌리지(A),42249,514,2371,514,2371,0,93
한신빌리지(B),42246,3686,636,3671,636,15,139
한신빌리지(C),42229,2213,676,2191,676,22,93
한신빌리지아파트,42230,515,1148,514,1148,1,53
한신삼부아파트,40806,1850,2564,1850,2564,0,142
한신아파트,37262,5022,3515,5019,3515,3,275
한신아파트,37264,8560,9113,8548,9113,12,570
한신아파트,37267,12863,9664,12845,9664,18,726
한신아파트,41066,2167,1518,2166,1518,1,118
한신아파트,41067,2070,1693,2065,1693,5,121
한신아파트,42095,17,870,17,870,0,28
한신휴아파트,40245,4685,54,4685,54,0,152
한신휴아파트,42105,39688,18809,39564,18809,124,1887
한신휴아파트,42106,2911,1848,2909,1848,2,153
한양2차아파트,37512,10968,4360,10968,4360,0,494
한양2차아파트,38055,5751,4947,5738,4947,13,345
한양공구,39664,72,1,72,1,0,2
한양공구,39753,0,52,0,52,0,1
한양공구,42071,384,7797,384,7797,0,263
한양쇼핑,40331,1340,7047,1333,7047,7,270
한양쇼핑,40333,4030,2271,4023,2271,7,203
한양수자인,35450,3242,380,3242,380,0,116
한양수자인,42868,4839,2419,4833,2419,6,234
한양수자인,42893,3129,3546,3124,3546,5,215
한양수자인(후문),35537,4155,826,4152,826,3,160
한양아파트,37076,2006,6440,2000,6440,6,272
한양아파트,37079,5302,626,5298,626,4,191
한양아파트,40269,412,279,412,279,0,22
한양아파트,40310,14198,4193,14166,4193,32,593
한양아파트,40356,14145,8825,14122,8825,23,740
한양아파트,40905,36,324,36,324,0,11
한양아파트2차,38062,3553,5703,3548,5703,5,298
한양화학,42523,3948,1550,3948,1550,0,177
한일금속,89487,7,1302,7,1302,0,42
한일금속,89488,1262,8,1260,8,2,40
한일베라체,42839,4081,1117,4072,1117,9,167
한일베라체,42865,1029,2443,1026,2443,3,112
한일베라체,42948,3718,1649,3717,1649,1,173
한일아파트,41295,973,2123,964,2123,9,99
한일아파트,41296,1952,1071,1901,1071,51,97
한일아파트,80195,83,1233,83,1233,0,42
한일튜브(주),42576,481,210,481,210,0,22
한전사택,44090,10,50,10,50,0,1
한전사택,44197,1,0,1,0,0,0
한전온수출장소,43012,172,404,172,404,0,18
한주글로벌,89306,39,431,36,431,3,15
한진,38540,3,275,3,275,0,8
한진,38541,346,7,346,7,0,11
한진아파트,38016,24595,16900,24565,16900,30,1338
한진아파트,41355,182,440,182,440,0,20
한진아파트후문,41300,2348,419,2342,419,6,89
한풍산업,39014,537,970,537,970,0,48
한화2차,40363,2746,1252,2732,1252,14,128
한화꿈에그린,42860,1016,197,1015,197,1,39
한화꿈에그린,42872,330,1026,328,1026,2,43
한화꿈에그린정문,89372,2600,2196,2600,2196,0,154
한화아파트,40351,11664,6930,11655,6930,9,599
한화아파트,40379,2652,2315,2625,2315,27,160
한화아파트,40380,4335,2193,4305,2193,30,210
한화아파트,41375,3409,2735,3394,2735,15,198
한화지구공원앞,39654,1621,894,1621,894,0,81
한희빌딩,39311,1429,5077,1417,5077,12,209
함박도서관,38286,4930,2980,4930,2980,0,255
함박도서관,38742,523,1949,523,1949,0,79
함박마을,38277,6049,2533,6049,2533,0,276
함박마을문화복지센터,38291,4677,1607,4677,1607,0,202
함박마을문화복지센터,38741,179,2182,179,2182,0,76
함박마을입구,38285,2617,8208,2617,8208,0,349
함허동천,43352,26,40,26,40,0,2
함허동천,43403,65,11,62,11,3,2
합동청사역,35207,22817,6159,22800,6159,17,934
합정역,14220,191,8353,191,8353,0,275
합정역,23029,233,25503,233,25503,0,830
합정역,23030,31285,547,31285,547,0,1026
항동7가버스차고지,35609,1346,33,1161,33,185,44
항동7가버스차고지,35610,182,1049,51,1049,131,39
항동7가버스차고지(삼거리),35704,100,340,17,340,83,14
항동7가버스차고지(삼거리),35705,647,11,595,11,52,21
항운아파트,35065,15705,3524,15639,3524,66,620
항운아파트,35481,960,8583,953,8583,7,307
항운아파트,35602,418,2561,418,2561,0,96
항진축산,39056,784,1849,784,1849,0,84
항진축산,39058,1654,1247,1654,1247,0,93
항청리종점,43558,124,115,119,115,5,7
항포,90247,2,1,2,1,0,0
항포,90248,6,3,6,3,0,0
해광병원,40292,85,2533,85,2533,0,84
해넘이마을,90135,7,13,7,13,0,0
해넘이마을,90136,24,32,24,32,0,1
해돋이공원,38008,45,249,45,249,0,9
해돋이공원,38010,411,841,411,841,0,40
해돋이공원,38718,61,80,61,80,0,4
해돋이도서관,38729,217,33,215,33,2,8
해돋이도서관,38730,7,625,7,625,0,20
해뜨는집앞,35531,4,42,4,42,0,1
해뜨는집앞,35726,59,7,58,7,1,2
해망,90352,0,3,0,3,0,0
해망,90353,15,1,15,1,0,0
해맞이공원앞,35616,333,736,333,736,0,34
해맞이공원앞,35617,639,325,638,325,1,31
해명초등학교앞,90179,11,22,11,22,0,1
해명초등학교앞,90180,22,47,21,47,1,2
해모로월드뷰,39794,1325,374,1325,374,0,54
해모로월드뷰,39805,378,1048,378,1048,0,46
해물탕거리,40782,3475,2090,3475,2090,0,179
해병2사단.향동,80054,810,711,809,711,1,49
해사고등학교,35503,569,14,569,14,0,18
해사고등학교.한국이민사박물관,35126,17,1185,17,1185,0,38
해서초등학교,41166,541,639,539,639,2,38
해서초등학교,41168,508,1167,507,1167,1,54
해성단조,42813,46,1,46,1,0,1
해송노인요양병원,35552,1,78,1,78,0,2
해송노인요양병원,35553,15,3,14,3,1,0
해수워터피아,42082,3223,819,3223,819,0,130
해수워터피아,42083,1328,7487,1328,7487,0,284
해안도로신항만교,39001,300,905,300,905,0,38
해안도로신항만교,39002,696,764,696,764,0,47
해암약수,90161,13,6,13,6,0,0
해암약수,90162,4,5,4,5,0,0
해양경찰청,38014,1949,3305,1939,3305,10,169
해양경찰청,38015,5830,3666,5821,3666,9,306
해양경찰청,38411,10251,7622,10251,7622,0,576
해양기계,39532,10,71,10,71,0,2
해양기계,39696,4,185,4,185,0,6
해오름민박,43413,67,18,67,18,0,2
해오름민박,43442,18,50,17,50,1,2
해원고등학교,42964,23,577,23,577,0,19
해원중학교,42972,1018,109,1012,109,6,36
해원중학교,42973,75,775,75,775,0,27
해원중학교후문,42965,949,410,943,410,6,43
해피타운앞,44139,30,8,29,8,1,1
해피타운앞,44198,19,50,17,50,2,2
핸즈코퍼레이션,89262,12,2391,12,2391,0,77
핸즈코퍼레이션,89263,3,48,3,48,0,1
햇내로공원입구,35777,22,0,22,0,0,0
햇내로공원입구,35784,2,21,2,21,0,0
행복마을입구,35687,80,18,76,18,4,3
행복마을입구,35690,15,75,15,75,0,2
행자골,43350,0,9,0,9,0,0
행자골,43583,19,7,19,7,0,0
행정복지센터사거리,40332,1036,2722,1032,2722,4,121
향나무골,43131,20,7,18,7,2,0
향나무골,43648,39,25,39,25,0,2
향동해병2사단,80055,961,1464,958,1464,3,78
향촌휴먼시아2단지,39741,8220,14730,8220,14730,0,740
허브주유소,35446,279,406,279,406,0,22
허브주유소,35447,368,6478,368,6478,0,220
허튼개,90119,0,6,0,6,0,0
허튼개,90120,17,3,17,3,0,0
헤나무,43199,0,59,0,59,0,1
헤나무,43317,44,10,43,10,1,1
혁이네슈퍼,40738,20,600,20,600,0,20
혁이네슈퍼,40739,317,31,317,31,0,11
현광아파트,37007,2209,9,2202,9,7,71
현광아파트,37488,6,2269,4,2269,2,73
현광아파트,39380,16412,16939,16380,16939,32,1075
현광아파트,41071,5954,1662,5954,1662,0,245
현광아파트,41432,3060,6383,3060,6383,0,304
현광아파트,42258,89,339,89,339,0,13
현광아파트,42260,573,188,570,188,3,24
현광아파트(호산부인과),39376,29557,16137,29492,16137,65,1474
현광아파트후문,37560,2593,15,2589,15,4,84
현광아파트후문앞,37559,27,1434,1,1434,26,47
현대.태화아파트,41402,574,3851,573,3851,1,142
현대102동,40146,2373,766,2373,766,0,101
현대121동,40137,5457,759,5457,759,0,200
현대1단지관리사무소,40740,224,2235,224,2235,0,79
현대1차아파트,38061,6596,3709,6590,3709,6,332
현대1차아파트,41365,9436,697,9428,697,8,326
현대1차아파트정문,41367,199,329,195,329,4,17
현대207동,40168,543,8770,543,8770,0,300
현대209동,40167,9124,503,9124,503,0,310
현대2차아파트,38173,2071,2769,2063,2769,8,156
현대2차아파트,41106,711,4126,711,4126,0,156
현대2차아파트,41112,8385,665,8378,665,7,291
현대2차아파트,41366,526,5943,526,5943,0,208
현대2차아파트정문,41364,450,5792,446,5792,4,201
현대310동(서중학교),40097,126,1643,126,1643,0,57
현대3단지,40127,8946,6327,8927,6327,19,492
현대3단지,40129,8336,10609,8305,10609,31,611
현대3차아파트,38168,16493,10508,16419,10508,74,871
현대3차아파트,38342,15163,13804,15124,13804,39,934
현대4차아파트,38158,1857,2500,1856,2500,1,140
현대4차아파트,38183,2324,2997,2308,2997,16,171
현대4차아파트,38186,3632,1484,3621,1484,11,165
현대5차,40405,9704,7107,9667,7107,37,542
현대5차,40408,6241,3528,6189,3528,52,315
현대5차아파트,38176,3387,1502,3376,1502,11,157
현대동부시장,36041,11337,5790,11266,5790,71,552
현대모닝.임광그대가아파트,39579,7031,3104,7027,3104,4,326
현대백화점,22003,3516,46,3516,46,0,114
현대슈퍼,43376,361,22,361,22,0,12
현대슈퍼,43617,5,149,5,149,0,4
현대시장,36042,8804,5706,8753,5706,51,468
현대시장,36043,6999,8965,6966,8965,33,514
현대시장,36118,6502,8720,6473,8720,29,491
현대써비스,42021,3880,3156,3879,3156,1,226
현대아파트,35396,308,19,308,19,0,10
현대아파트,37154,2975,6946,2974,6946,1,320
현대아파트,37161,6263,3520,6263,3520,0,315
현대아파트,39267,5584,4704,5561,4704,23,331
현대아파트,39271,5218,3185,5190,3185,28,271
현대아파트,40112,33480,26829,33411,26829,69,1945
현대아파트,40681,1762,7568,1758,7568,4,300
현대아파트,40682,8090,1459,8086,1459,4,308
현대아파트,40737,628,1887,626,1887,2,81
현대아파트,40788,35750,32996,35718,32996,32,2217
현대아파트,43082,65,389,65,389,0,14
현대아파트,43083,387,97,384,97,3,15
현대아파트.통진도서관,80135,169,766,164,766,5,30
현대아파트.통진도서관,80136,984,160,981,160,3,36
현대아파트105동,40734,80,846,78,846,2,29
현대아파트105동,40735,589,210,589,210,0,25
현대아파트113동,40105,8006,5813,7977,5813,29,445
현대아파트116동,40732,1658,382,1658,382,0,65
현대아파트119동,40733,60,2502,60,2502,0,82
현대아파트120동앞,40140,334,4808,334,4808,0,165
현대오일뱅크,41459,2450,1608,2445,1608,5,130
현대자동차빌딩앞,40103,4841,11486,4819,11486,22,526
현대자동차서비스,42032,10110,3088,10095,3088,15,425
현대자동차서비스,42033,13979,9501,13942,9501,37,757
현대제철,36086,469,1291,469,1291,0,56
현대제철,36123,2784,769,2777,769,7,114
현대제철정문,36133,569,1336,563,1336,6,61
현대철강레이져,90220,0,44,0,44,0,1
현대철강레이져,90221,13,0,13,0,0,0
현송중학교,38744,4762,1188,4762,1188,0,191
현송중학교,38745,1263,3357,1263,3357,0,149
형제마트,40004,479,1756,452,1756,27,72
형제마트,40006,1506,587,1488,587,18,67
혜덕,90217,3,3,3,3,0,0
혜성프라자,40393,22412,13274,22354,13274,58,1151
혜성프라자,40395,16276,17496,16247,17496,29,1089
호구포역,39784,5749,7726,5747,7726,2,434
호구포역,39785,10156,7886,10153,7886,3,582
호구포역2번출구,92040,1575,478,1575,478,0,66
호명사입구,40093,28,647,11,647,17,21
호박골,43437,46,24,42,24,4,2
호박골,43784,84,28,79,28,5,3
호박골사거리,43123,0,38,0,38,0,1
호박골사거리,43124,94,10,94,10,0,3
호박골사거리,43706,8,270,8,270,0,8
호박골사거리,43804,125,20,125,20,0,4
호반베르디움,42855,522,4993,522,4993,0,177
호반베르디움14단지,42880,1157,3650,1148,3650,9,155
호반베르디움214동앞,42998,171,692,171,692,0,27
호반베르디움2차,89112,1405,1233,1405,1233,0,85
호반베르디움2차,89113,1347,1202,1347,1202,0,82
호반베르디움3차아파트,42743,2360,6498,2358,6498,2,285
호반베르디움3차아파트,42908,1007,4196,1004,4196,3,167
호반베르디움아파트,39922,2767,781,2767,781,0,114
호반베르디움아파트107동,92011,4114,229,4113,229,1,140
호반써밋1차 3101동,89393,669,2567,669,2567,0,104
호반써밋1차 3101동,89394,1468,204,1468,204,0,53
호반써밋1차아파트,89472,876,455,876,455,0,42
호반써밋1차아파트,89473,1706,2211,1706,2211,0,126
호반써밋송도,38637,5099,128,5094,128,5,168
호반써밋송도(109동),38634,928,1992,928,1992,0,94
호반써밋스카이센트럴1차아파트,35892,209,757,208,757,1,31
호반써밋스카이센트럴1차아파트,35893,506,253,504,253,2,24
호불사입구,38180,2379,2758,2375,2758,4,165
호불사입구,38182,2670,2203,2669,2203,1,157
호세요양원,43221,16,117,16,117,0,4
호세요양원,43311,8,9,8,9,0,0
호수공원,89103,75,487,75,487,0,18
호수공원,89104,2596,565,2596,565,0,101
호수공원음악분수,89027,1807,1131,1797,1131,10,94
호수공원음악분수,89028,971,2076,971,2076,0,98
호수마을5단지후문,35270,54,42,54,42,0,3
호수마을5단지후문,35735,56,60,56,60,0,3
호수마을이편한세상.한가람우미린,80319,1012,555,1005,555,7,50
홈씨씨인천점,42955,62,346,60,346,2,13
홈씨씨인천점,42957,101,42,101,42,0,4
홈씨씨인천점,89188,432,699,432,699,0,36
홈플러스,80070,242,2587,242,2587,0,91
홈플러스,89225,692,392,692,392,0,34
홈플러스,35218,457,1508,457,1508,0,63
홈플러스.산림조합,80018,3029,158,3029,158,0,102
