정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
동서식품,40624,2048,3654,2045,3654,3,183
동성.길훈아파트,42495,3335,5290,3334,5290,1,278
동성아파트,42496,4572,2183,4569,2183,3,217
동수교회,40184,162,1154,158,1154,4,42
동수역,40108,3252,5457,3238,5457,14,280
동수역,40110,7457,5985,7423,5985,34,433
동수역,40124,1992,11562,1975,11562,17,437
동수치안센터,40188,8381,9018,8348,9018,33,561
동수치안센터,40189,11570,12398,11551,12398,19,773
동아.팬더아파트,39233,6897,10205,6877,10205,20,551
동아.팬더아파트,39236,10876,6104,10836,6104,40,547
동아2단지정문,40324,1425,467,1411,467,14,61
동아금호아파트,38344,5212,12643,5205,12643,7,575
동아금호아파트,38347,7503,2718,7490,2718,13,329
동아아파트,37248,939,1229,937,1229,2,69
동아아파트,41070,3021,904,2964,904,57,126
동아아파트,41072,698,2242,678,2242,20,94
동아아파트,41403,2533,4657,2531,4657,2,231
동아아파트,42404,3306,4062,3306,4062,0,237
동아아파트,42406,5629,2962,5629,2962,0,277
동아아파트후문,40257,2371,2837,2352,2837,19,168
동아아파트후문,40258,2682,1848,2659,1848,23,146
동아전기,42647,565,782,564,782,1,43
동아전기,42725,1060,862,1056,862,4,62
동아정밀,42037,1189,2607,1188,2607,1,122
동아풍림아파트,37037,14269,16804,14261,16804,8,1002
동암국민주택,40014,3422,810,3385,810,37,136
동암국민주택,40015,669,2053,665,2053,4,87
동암남부역,40034,40111,27735,40111,27735,0,2188
동암남부역,40797,130253,111795,129789,111795,464,7808
동암남부역,40861,803,6957,803,6957,0,250
동암남부역,40862,18990,13398,18987,13398,3,1044
동암북부역,40013,31337,15814,31256,15814,81,1521
동암북부역,40035,10433,30871,10404,30871,29,1332
동암북부역광장,40800,71029,54535,70638,54535,391,4050
동암사거리,40001,14093,15487,14082,15487,11,954
동암사거리,40003,3272,6199,3254,6199,18,305
동양도서관,41522,6172,3667,6157,3667,15,317
동양도서관(휴먼빌아파트),41523,3804,4665,3796,4665,8,273
동양엔파트4단지,42820,2505,4340,2502,4340,3,220
동양엔파트4단지,42837,4210,1883,4204,1883,6,196
동양엔파트5단지,42986,2583,3021,2581,3021,2,180
동양자이입구,41554,2487,3771,2482,3771,5,201
동양자이입구,41555,2708,2346,2707,2346,1,163
동양장사거리,37301,7897,6387,7866,6387,31,460
동양주공1.2단지,41372,11085,2990,11067,2990,18,454
동양주공1.2단지,41373,2762,7673,2748,7673,14,336
동양지구1단지정문,41521,602,1803,602,1803,0,77
동양지구입구,41445,4341,437,4328,437,13,154
동양지구입구,41446,1152,5802,1152,5802,0,224
동양하이테크,42966,26,224,26,224,0,8
동원로얄듀크마리나포레,35890,1231,594,1230,594,1,58
동원로얄듀크마리나포레,35891,394,1032,394,1032,0,46
동원아파트,25166,189,259,186,259,3,14
동원아파트,25167,378,130,375,130,3,16
동원아파트,37376,4743,1913,4739,1913,4,214
동원아파트,37379,1452,2695,1448,2695,4,133
동인천,35188,27370,34809,27370,34809,0,2005
동인천(우리은행앞),35517,538,368,515,368,23,29
동인천동행정복지센터,35795,19,390,19,390,0,13
동인천동행정복지센터,35805,78,120,78,120,0,6
동인천역,35185,102039,47080,101824,47080,215,4810
동인천역,35187,4961,10106,4920,10106,41,486
동인천역,35191,71214,87252,70914,87252,300,5111
동인천역,35192,10732,21944,10630,21944,102,1054
동인천역북광장,36136,24735,16525,24625,16525,110,1330
동인천역북광장,36137,30173,16489,30087,16489,86,1505
동인천중학교,39229,1546,740,1535,740,11,73
동인천중학교,39230,1690,1231,1675,1231,15,94
동일방직,36031,3551,3214,3529,3214,22,218
동일방직,36032,3399,2773,3379,2773,20,199
동일아파트,35177,502,1401,494,1401,8,61
동작세무서,20005,39,364,39,364,0,13
동주농장,43349,2,9,2,9,0,0
동주농장,43401,29,8,26,8,3,1
동촌,43407,105,0,99,0,6,3
동촌,43793,0,84,0,84,0,2
동춘2동행정복지센터,38045,1147,5999,1143,5999,4,230
동춘2동행정복지센터,38046,5292,689,5268,689,24,192
동춘동종점,38037,426,937,404,937,22,43
동춘동차고지,38569,625,317,599,317,26,30
동춘롤러경기장,38704,276,525,273,525,3,25
동춘마을아파트,38082,6403,5456,6375,5456,28,382
동춘마을아파트,38087,3476,6775,3475,6775,1,330
동춘역,38346,33936,22413,33866,22413,70,1817
동춘역(이마트),38060,14040,605,14040,605,0,472
동춘역(이마트.스퀘어원),38070,30431,39866,30425,39866,6,2267
돼지슈퍼.간동입구,80019,72,815,72,815,0,28
두두미마을,43289,10,0,10,0,0,0
두두미마을,43869,0,10,0,10,0,0
두밀경노당,89328,7,149,7,149,0,5
두밀경노당,89331,118,5,116,5,2,3
두산아파트,40564,2055,3656,2012,3656,43,184
두산위브아파트,37043,14318,8766,14308,8766,10,744
두산위브아파트,40630,11590,609,11572,609,18,393
두산위브아파트,40648,412,1208,412,1208,0,52
두운1리마을회관앞,90047,1,37,1,37,0,1
두운1리마을회관앞,90048,41,3,40,3,1,1
두운리,43034,77,56,76,56,1,4
두운리,43540,108,239,108,239,0,11
둑실경로당,41498,5,30,5,30,0,1
둑실경로당,41514,46,0,46,0,0,1
둑실동(아라마루전망대),41494,1,32,1,32,0,1
둑실동(아라마루전망대),41512,148,2,148,2,0,4
둑실동회차지,41500,40,15,40,15,0,1
둥개마을오거리,35861,0,50,0,50,0,1
둥개마을오거리,35862,32,0,32,0,0,1
둥깨마을입구(세븐일레븐),35721,23,34,23,34,0,1
둥깨마을입구(세븐일레븐),35722,85,20,84,20,1,3
둥깨마을입구(용성철강),35723,1,26,1,26,0,0
둥깨마을입구(용성철강),35724,2,2,2,2,0,0
뒤골입구,35668,44,0,44,0,0,1
뒤골입구,35669,3,42,3,42,0,1
뒷골 입구,90377,1,11,1,11,0,0
뒷골 입구,90380,27,0,27,0,0,0
뒷방죽들,39959,885,25,885,25,0,29
뒷방죽들,39960,5921,8014,5921,8014,0,449
드라이빙센터,35589,50,1841,50,1841,0,61
드림로갈산교,41342,250,59,246,59,4,9
드림로갈산교,41343,67,805,63,805,4,28
드림파크야생화단지,89363,1892,9,1813,9,79,61
드림파크야생화단지,89364,37,2032,7,2032,30,66
드무리해변,44011,20,506,19,506,1,16
드무리해변,44012,547,27,543,27,4,18
디에스솔텍,39035,3007,2286,3007,2286,0,170
디에스솔텍,39038,2131,2082,2131,2082,0,135
디에트로더힐,89455,4155,4900,4155,4900,0,292
디에트로더힐,89464,453,4,453,4,0,14
디에트르더힐(고산터널),89396,4021,6170,4021,6170,0,328
뗏마루어린이공원·신화아파트,39405,4606,6826,4564,6826,42,368
라마다 인천호텔,92075,196,1041,196,1041,0,39
라이크홈기숙사앞,39993,1544,1272,1544,1272,0,90
라이크홈기숙사앞,39994,2339,1560,2339,1560,0,125
라이크홈기숙사앞,39995,1004,51,1002,51,2,34
라이크홈기숙사앞,39996,32,406,27,406,5,14
라이프쇼핑앞,35070,5895,5584,5834,5584,61,370
라이프아파트,35060,139,5616,136,5616,3,185
라이프아파트,35062,13197,98,13131,98,66,428
"래미안아파트,파이낸셜뉴스",22905,6362,3863,6362,3863,0,329
래미안아파트파이낸셜뉴스,31072,899,2210,899,2210,0,100
래미안아파트파이낸셜뉴스,32002,2686,1730,2686,1730,0,142
랜드마크시티1호수변공원,38767,37,45,37,45,0,2
랜드마크시티센트럴더샵,38636,120,3407,120,3407,0,113
랜드마크시티센트럴더샵(106동),38665,954,7214,951,7214,3,263
랜드마크시티센트럴더샵(106동),38666,6470,716,6459,716,11,231
랜드마크시티센트럴더샵(203동),38645,15287,1145,15286,1145,1,530
랜드마크시티센트럴더샵(203동),38650,1254,13170,1253,13170,1,465
럭키아파트,23488,310,157,310,157,0,15
럭키아파트,38115,4280,161,4280,161,0,143
럭키아파트,38132,774,8234,774,8234,0,290
레이크파크,42840,1563,4074,1557,4074,6,181
레전드호텔,35639,1345,1770,1345,1770,0,100
레전드호텔,35640,49,330,49,330,0,12
레지던스라이크홈,92012,421,5323,421,5323,0,185
로봇랜드입구,89022,3409,75,3409,75,0,112
로봇랜드입구,89023,7,2264,7,2264,0,73
로봇타워,89301,3,487,3,487,0,15
로봇타워,89302,699,24,698,24,1,23
로얄금속,40599,5342,3256,5325,3256,17,277
로얄아파트,37247,32783,16473,32715,16473,68,1588
로얄아파트,37424,585,265,563,265,22,27
로얄타운,42047,1841,3262,1826,3262,15,164
로얄타운,42049,1911,1417,1903,1417,8,107
로얄타운,42050,2038,1588,2023,1588,15,116
로얄호텔,43542,13,20,13,20,0,1
로얄호텔,43878,5,17,5,17,0,0
롯데마트,35108,3433,4538,3427,4538,6,257
롯데마트,41390,742,22,742,22,0,24
롯데마트,41391,22,2465,22,2465,0,80
롯데마트,42829,18735,9677,18735,9677,0,916
롯데마트,42838,9612,19929,9612,19929,0,952
롯데마트계양점(고용복지센터),41227,26705,17219,26620,17219,85,1416
롯데마트계양점(고용복지센터),41424,10498,18979,10479,18979,19,950
롯데마트송도점,38523,2744,865,2743,865,1,116
롯데몰.김포공항,25174,350,1491,350,1491,0,59
롯데백화점(인천터미널),37513,180294,166292,179938,166292,356,11180
롯데백화점(인천터미널),39588,170308,122715,170048,122715,260,9452
롯데슈퍼,38072,9073,3010,9072,3010,1,389
롯데슈퍼,38074,2817,7646,2812,7646,5,337
롯데슈퍼,42206,2626,4206,2618,4206,8,220
롯데슈퍼,42207,6734,2287,6690,2287,44,291
롯데아파트,38110,7308,9649,7291,9649,17,547
롯데우람아파트,42152,4993,7126,4986,7126,7,390
롯데우람아파트,42603,3656,5380,3636,5380,20,291
롯데월드타워,37327,2652,4982,2643,4982,9,246
롯데캐슬,39795,503,268,503,268,0,24
롯데캐슬,39796,2874,1160,2874,1160,0,130
롯데캐슬,39797,532,114,532,114,0,20
롯데캐슬,39798,147,478,147,478,0,20
롯데캐슬,42835,7294,5484,7261,5484,33,412
롯데캐슬,42884,5463,10303,5459,10303,4,508
롯데캐슬,42999,887,2847,887,2847,0,120
롯데캐슬.모래내시장,39309,53983,19874,53844,19874,139,2382
롯데캐슬모래내시장,39310,28503,50846,28458,50846,45,2559
롯데캐슬캠퍼스타운,39977,5,829,5,829,0,26
롯데캐슬캠퍼스타운,39978,2420,2858,2420,2858,0,170
롯데캐슬후문,39285,4152,4307,4144,4307,8,272
루에블리아파트,89283,2318,4284,2312,4284,6,212
루에블리아파트,89284,6199,6244,6187,6244,12,401
루원더퍼스트아파트,89107,3734,6600,3724,6600,10,333
루원더퍼스트아파트,89108,8776,2059,8771,2059,5,349
루원더퍼스트아파트105동앞,89378,176,1102,176,1102,0,41
루원숲속마을,89383,337,1371,334,1371,3,55
루원숲속마을,89384,6,420,6,420,0,13
루원시티2차리더스뷰아파트,89072,13742,11695,13729,11695,13,820
루원시티사거리,89076,1629,1036,1616,1036,13,85
루원시티사거리,89077,382,1101,381,1101,1,47
루원시티프라디움,89150,14239,3958,14228,3958,11,587
루원시티프라디움105동,89308,8923,10432,8898,10432,25,624
루원시티프라디움105동,89309,3191,6200,3187,6200,4,302
루원이편한세상하늘채(107동),42225,12266,17278,12229,17278,37,953
루원이편한세상하늘채(112동),42721,4063,2017,4059,2017,4,196
루원이편한세상하늘채(125동),42216,4240,2257,4235,2257,5,209
루원제일풍경채정문앞,89040,3412,10422,3391,10422,21,446
루원중학교,89493,967,244,967,244,0,39
루원중학교,89494,32,442,32,442,0,15
루원지웰시티푸르지오,42228,9168,8514,9123,8514,45,570
루원호반베르디움,89149,4933,12674,4915,12674,18,567
루원호반베르디움104동,89368,968,1634,968,1634,0,83
리안월드입구,90177,34,12,34,12,0,1
리안월드입구,90178,13,28,12,28,1,1
린나이코리아,40011,7,371,5,371,2,12
린나이코리아,40012,399,2,399,2,0,12
린스트라우스,42881,8087,3487,8079,3487,8,373
린스트라우스정문,42795,6922,3764,6922,3764,0,344
린스트리우스,42831,3202,2978,3191,2978,11,199
마그네,43028,161,144,161,144,0,9
마그네다리,43158,188,144,188,144,0,10
마그네다리,43900,30,10,27,10,3,1
마그네사거리,43029,279,290,277,290,2,18
마그네사거리,43030,396,351,393,351,3,24
마니교통차고지,89496,219,8,219,8,0,7
마니산상회,43417,115,25,107,25,8,4
마니산상회,43443,30,99,30,99,0,4
마니산입구,43102,145,426,145,426,0,18
마니산입구,43103,577,191,573,191,4,24
마당개,35681,71,47,70,47,1,3
마당개,35697,52,22,52,22,0,2
마린월드,70004,885,175,856,175,29,34
마린월드,70029,10,90,1,90,9,3
마미,43747,18,17,18,17,0,1
마미,43765,2,8,2,8,0,0
마송,80131,886,4332,881,4332,5,168
마송,80132,3601,826,3583,826,18,142
마시란,35424,156,369,156,369,0,16
마시란,35425,419,76,419,76,0,15
마을금고,40528,2222,7210,2192,7210,30,304
마을회관,43314,19,0,19,0,0,0
마을회관,43773,0,5,0,5,0,0
마을회관입구,35024,543,1778,518,1778,25,74
마을회관입구,35402,995,225,995,225,0,39
마장공원,40286,6660,40,6599,40,61,216
마장포,35679,15,6,15,6,0,0
마장포,35699,245,82,217,82,28,10
마장포고개,35677,48,50,48,50,0,3
마장포고개,35701,80,27,80,27,0,3
마전고등학교,42752,96,7184,96,7184,0,234
마전고등학교,42753,5801,220,5801,220,0,194
마전역,42412,2856,8198,2854,8198,2,356
마전역,42413,19435,4687,19433,4687,2,778
마전주공아파트,42420,37,132,32,132,5,5
마전주공아파트,89322,0,1,0,1,0,0
마전지구1,42643,8366,57,8366,57,0,271
마전지구2,42645,10,4465,10,4465,0,144
마전지구3,42646,8,4943,8,4943,0,159
마전지구대원아파트,42481,5267,66,5267,66,0,172
마전지구대원아파트,89446,15,5104,15,5104,0,165
마전지구버스차고지,89259,3725,58,3725,58,0,122
마전지구버스차고지,89345,56,2450,56,2450,0,80
마전초등학교,42408,4551,5116,4551,5116,0,311
마포역,14001,4,491,4,491,0,15
마포역,14002,346,1,346,1,0,11
막촌,43460,287,16,274,16,13,9
막촌,43776,4,143,4,143,0,4
만석동행정복지센터,36046,3783,1606,3745,1606,38,173
만석부두,36076,438,3268,435,3268,3,119
만석부두,36079,4343,1496,4308,1496,35,188
만석비치타운,36106,566,7066,566,7066,0,246
만석비치타운,36126,1425,1068,1425,1068,0,80
만석삼거리,36185,2396,5357,2339,5357,57,250
만석삼거리,36186,862,1489,860,1489,2,75
만석주공,36057,14531,2404,14474,2404,57,546
만석초등학교,36056,686,179,674,179,12,27
만석초등학교,36187,0,136,0,136,0,4
만수1동행정복지센터,39294,12531,4912,12504,4912,27,562
만수2동행정복지센터·포레시안,39731,16621,9121,16618,9121,3,830
만수2동행정복지센터·포레시안,39735,10072,11340,10063,11340,9,690
만수3동주민센터,39425,18696,24738,18613,24738,83,1401
만수3동주민센터,39427,30924,12454,30875,12454,49,1399
만수3동주민센터,39544,472,158,471,158,1,20
만수3동주민센터,39545,96,979,95,979,1,34
만수4동주민센터,39452,6451,6619,6425,6619,26,421
만수4동주민센터,39454,6419,11538,6394,11538,25,579
만수6동주민센터입구,39277,4560,12729,4547,12729,13,557
만수7.8단지앞,39497,886,1965,882,1965,4,91
만수7.8단지앞,39635,2796,2209,2792,2209,4,161
만수고등학교,39680,2027,1744,2027,1744,0,121
만수고등학교,39681,2118,2261,2118,2261,0,141
만수북중학교,39468,999,1793,999,1793,0,90
만수북중학교,39469,2231,607,2231,607,0,91
만수북초등학교,39420,6039,4644,5982,4644,57,344
만수소방서,39428,8493,15110,8428,15110,65,761
만수소방서,39433,33231,12175,33106,12175,125,1464
만수신동아아파트·동인천고,39485,9860,9459,9264,9459,596,623
만수신동아아파트·동인천고,39578,418,30,394,30,24,14
만수역,39385,2590,50,2590,50,0,85
만수역,39388,366,18085,350,18085,16,595
만수종합시장,39451,28004,9421,27814,9421,190,1207
만수종합시장,39592,8671,21206,8589,21206,82,963
만수주공1단지,39401,3165,3254,3153,3254,12,207
만수주공320동앞,39431,1456,1879,1456,1879,0,107
만수주공4단지,39440,7958,5855,7937,5855,21,445
만수주공4단지,39443,10367,9372,10350,9372,17,636
만수주공정문,39408,10753,7976,10722,7976,31,604
만수주공정문,39410,2910,3550,2884,3550,26,208
만수주공후문,39435,4439,10646,4417,10646,22,486
만수주공후문,39438,13748,3913,13677,3913,71,569
만수중(대토단지),39400,281,1571,281,1571,0,59
만수중학교후문,39745,152,886,152,886,0,33
만수초등학교,39303,1624,4829,1622,4829,2,208
만수초등학교,39307,471,898,464,898,7,44
만수치안센터,39455,902,503,902,503,0,45
만월종합사회복지관,92065,6,1755,4,1755,2,56
만월중학교,39962,2422,360,2411,360,11,89
만월중학교,39963,154,2679,153,2679,1,91
만의골입구,39666,75,75,75,75,0,4
만의골입구,39672,3,49,3,49,0,1
만정낚시터,35682,99,60,99,60,0,5
만정낚시터,35696,39,57,38,57,1,3
만정낚시터입구,35683,32,77,32,77,0,3
만정낚시터입구,35695,89,68,86,68,3,5
망양돈대,90224,0,31,0,31,0,1
망양돈대,90225,22,3,22,3,0,0
망월3리,43332,148,116,132,116,16,8
망월3리,43580,0,21,0,21,0,0
망월입구,43117,5,0,5,0,0,0
망월입구,43576,27,43,27,43,0,2
망월입구,43790,4,15,4,15,0,0
망월종점,43788,10,15,7,15,3,0
매음1리마을회관,90173,24,29,24,29,0,1
매음1리마을회관,90174,19,10,18,10,1,0
매음3리마을회관(민머루),90321,10,14,9,14,1,0
매음3리마을회관(민머루),90322,4,0,4,0,0,0
매제미고개,43837,23,13,23,13,0,1
매제미고개,43988,2,17,2,17,0,0
먼우금사거리,38114,6638,4965,6621,4965,17,374
먼우금초등학교,38021,3203,10997,3203,10997,0,458
메이루즈커낼파크뷰,42747,3461,9182,3448,9182,13,407
메이루즈커낼파크뷰,42762,9961,3696,9941,3696,20,440
메이루즈커낼파크뷰정문,42794,3742,4040,3742,4040,0,251
메제미,43302,110,28,110,28,0,4
메제미,43598,29,106,29,106,0,4
면사무소입구,90018,4,117,3,117,1,3
면사무소입구,90019,110,8,100,8,10,3
면허시험장,39006,2942,2774,2942,2774,0,184
명가빌라(회차),37553,2306,2139,2249,2139,57,143
명보주택앞,43979,5,10,5,10,0,0
명보주택앞,43984,34,3,33,3,1,1
명신여자고등학교,40289,16447,4550,16440,4550,7,677
명신여자고등학교,40291,5110,11242,5097,11242,13,527
명신초등학교,43394,93,0,91,0,2,3
명신초등학교,43803,1,90,1,90,0,2
명진부페,43632,7,15,6,15,1,0
명현중학교,41405,2646,7998,2644,7998,2,343
명현초등학교,41559,5693,1872,5693,1872,0,244
명현초등학교,41560,1443,4028,1443,4028,0,176
명현초등학교(효성지구대),41069,3,1029,2,1029,1,33
모다아울렛,89190,2024,2833,2022,2833,2,156
모래내시장,39295,15023,13426,15011,13426,12,917
모래내시장,39298,13244,10786,13218,10786,26,775
모래내시장,39344,6750,6383,6750,6383,0,423
모래내시장,39350,11681,12962,11637,12962,44,794
모래내시장역(1번출구),39338,10883,9527,10858,9527,25,658
모래내시장역(2번출구),39909,9372,12295,9343,12295,29,698
모래내시장역(3번출구),39339,35412,33014,35316,33014,96,2207
모래내시장역(4번출구),39335,2253,5756,2237,5756,16,258
모래방죽사거리,89228,1388,1060,1384,1060,4,78
모래방죽사거리,89229,3063,2847,3063,2847,0,190
모름말,90255,6,0,4,0,2,0
모름말,90311,1,6,1,6,0,0
